# #nrj, cp, cm, Iz0, Iz1
8.134000244100000145e+02 9.802204831784935291e-01 9.877882132825460682e-01 2.952013044691559784e+00 7.567730104052539097e-03
8.135000000000000000e+02 9.804978532321928508e-01 9.898837005781818688e-01 2.955572330715561691e+00 9.385847345989017931e-03
8.135999755899999855e+02 9.854486310049925812e-01 9.902712810752785089e-01 2.963579868120406857e+00 4.822650070285927626e-03
8.137000122099999544e+02 9.788595270590688679e-01 9.879752022581840265e-01 2.950252093975879397e+00 9.115675199115158556e-03
8.137999877900000456e+02 9.838951294020549243e-01 9.877883201515893496e-01 2.957525174330466022e+00 3.893190749534425343e-03
8.139000244100000145e+02 9.796923869774853966e-01 9.909229603167080125e-01 2.955923020941289892e+00 1.123057333922261591e-02
8.140000000000000000e+02 9.805739842330175593e-01 9.848851556734651291e-01 2.948188709859723922e+00 4.311171440447569836e-03
8.140999755899999855e+02 9.798374833775583825e-01 9.885990644495793456e-01 2.952654821740706481e+00 8.761581072020963035e-03
8.142000122099999544e+02 9.799154743989292315e-01 9.844316690925853930e-01 2.946520715237272103e+00 4.516194693656161441e-03
8.142999877900000456e+02 9.825976302060517309e-01 9.867714744270658089e-01 2.954053656949676476e+00 4.173844221014078038e-03
8.144000244100000145e+02 9.808317640874708587e-01 9.860554151917322319e-01 2.950330768918804747e+00 5.223651104261373135e-03
8.145000000000000000e+02 9.814461751348161345e-01 9.831273224903955832e-01 2.946860246437817743e+00 1.681147355579448721e-03
8.145999755899999855e+02 9.785620107286692182e-01 9.860864877250196114e-01 2.946972747680533189e+00 7.524476996350393243e-03
8.147000122099999544e+02 9.785050425689201248e-01 9.879290251656583921e-01 2.949651101601867609e+00 9.423982596738267326e-03
8.147999877900000456e+02 9.830559250298464002e-01 9.819547115675042459e-01 2.947515954896026358e+00 -1.101213462342154337e-03
8.149000244100000145e+02 9.748789894251677079e-01 9.877166732357566259e-01 2.943893493991386556e+00 1.283768381058891794e-02
8.150000000000000000e+02 9.827724954651499978e-01 9.822211666419400355e-01 2.947490493160635161e+00 -5.513288232099622377e-04
8.150999755899999855e+02 9.761934125786789762e-01 9.862581495721738367e-01 2.943677343226279053e+00 1.006473699349486051e-02
8.152000122099999544e+02 9.823756848354080473e-01 9.884432987179461172e-01 2.956228475330031635e+00 6.067613882538069880e-03
8.152999877900000456e+02 9.764605689775194275e-01 9.798124415854366775e-01 2.934409515844434324e+00 3.351872607917250058e-03
8.154000244100000145e+02 9.780174544377272516e-01 9.872572801862949943e-01 2.947912101936033480e+00 9.239825748567742636e-03
8.155000000000000000e+02 9.795313862104978453e-01 9.793975306619913113e-01 2.938393375308733901e+00 -1.338555485065340278e-04
8.155999755899999855e+02 9.747118066216339249e-01 9.857466682453142059e-01 2.940687712300421808e+00 1.103486162368028101e-02
8.157000122099999544e+02 9.817231181495321701e-01 9.814433422637403037e-01 2.944749690619908655e+00 -2.797758857918664077e-04
8.157999877900000456e+02 9.747765665142963387e-01 9.785886759365617360e-01 2.930047863676287001e+00 3.812109422265397285e-03
8.159000244100000145e+02 9.785650723345655777e-01 9.861172835760398936e-01 2.947023533865908096e+00 7.552211241474315884e-03
8.160000000000000000e+02 9.761790488142585431e-01 9.794624945704930585e-01 2.933462315077127514e+00 3.283445756234515400e-03
8.160999755899999855e+02 9.744232731976273376e-01 9.819528427214934130e-01 2.934564173878681181e+00 7.529569523866075365e-03
8.162000122099999544e+02 9.767621028965728369e-01 9.807040122902116464e-01 2.936199172780176614e+00 3.941909393638809433e-03
8.162999877900000456e+02 9.773832855070465619e-01 9.809940110723307516e-01 2.937565944869065859e+00 3.610725565284189642e-03
8.164000244100000145e+02 9.770451607391004156e-01 9.801520295758309187e-01 2.935795785472397057e+00 3.106868836730503070e-03
8.165000000000000000e+02 9.756405433740980016e-01 9.805438633709823160e-01 2.934276610117620088e+00 4.903319996884314413e-03
8.165999755899999855e+02 9.775872493193691337e-01 9.796311834020874354e-01 2.935827649082185076e+00 2.043934082718301681e-03
8.167000122099999544e+02 9.718078299385702890e-01 9.803210070459433823e-01 2.928193255476770673e+00 8.513177107373093300e-03
8.167999877900000456e+02 9.803776818055205400e-01 9.777685392537277531e-01 2.937219331588872606e+00 -2.609142551792786868e-03
8.169000244100000145e+02 9.708664803383673103e-01 9.785245932431072546e-01 2.924086610372211847e+00 7.658112904739944327e-03
8.170000000000000000e+02 9.732670041895362667e-01 9.789386166909681553e-01 2.928308431320756799e+00 5.671612501431888553e-03
8.170999755899999855e+02 9.742971888788466428e-01 9.776407678900086440e-01 2.927906935153282930e+00 3.343579011162001180e-03
8.172000122099999544e+02 9.749665686489359384e-01 9.777398862595950702e-01 2.929059682362796124e+00 2.773317610659131738e-03
8.172999877900000456e+02 9.714257485354764743e-01 9.779941247893814138e-01 2.924129809987286777e+00 6.568376253904939510e-03
8.174000244100000145e+02 9.744968467712088467e-01 9.775861965097909501e-01 2.928124564921499307e+00 3.089349738582103377e-03
8.175000000000000000e+02 9.728854840578682328e-01 9.769602776664151333e-01 2.924768642586425216e+00 4.074793608546900536e-03
8.175999755899999855e+02 9.726363435554298276e-01 9.771117984809087886e-01 2.924622213054508091e+00 4.475454925478961066e-03
8.177000122099999544e+02 9.714900660407512767e-01 9.761648322058278371e-01 2.921482347369868560e+00 4.674766165076560398e-03
8.177999877900000456e+02 9.726526479660254632e-01 9.794393216700646443e-01 2.928137954454135272e+00 6.786673704039181132e-03
8.179000244100000145e+02 9.745210927622957042e-01 9.788713063005428650e-01 2.930088598594257743e+00 4.350213538247160727e-03
8.180000000000000000e+02 9.729749519638134503e-01 9.765151235557520959e-01 2.924235113279348486e+00 3.540171591938645612e-03
8.180999755899999855e+02 9.739369424791541885e-01 9.787042096121667534e-01 2.928961728136981524e+00 4.767267133012564884e-03
8.182000122099999544e+02 9.790001124134370958e-01 9.774679486223750713e-01 2.934702091553718084e+00 -1.532163791062024494e-03
8.182999877900000456e+02 9.707969228735050526e-01 9.746173420151463818e-01 2.918121397332977374e+00 3.820419141641329119e-03
8.184000244100000145e+02 9.763536570520230384e-01 9.773519618754730187e-01 2.930558428391244252e+00 9.983048234499802831e-04
8.185000000000000000e+02 9.745712646126729606e-01 9.784219376306504401e-01 2.929489803364984990e+00 3.850673017977479518e-03
8.185999755899999855e+02 9.760390757115273708e-01 9.774377254394814862e-01 2.930215201726513286e+00 1.398649727954115463e-03
8.187000122099999544e+02 9.758225842933594407e-01 9.773082841448170743e-01 2.929696302657264884e+00 1.485699851457633613e-03
8.187999877900000456e+02 9.749704185889527253e-01 9.800412351400586974e-01 2.932517480593517245e+00 5.070816551105972181e-03
8.189000244100000145e+02 9.776670167475270956e-01 9.756402685829296262e-01 2.929960927995685083e+00 -2.026748164597469426e-03
8.190000000000000000e+02 9.741439142461599809e-01 9.812866072597460354e-01 2.933145782258859136e+00 7.142693013586054462e-03
8.190999755899999855e+02 9.792670326780150702e-01 9.771639862382984765e-01 2.934646528374470265e+00 -2.103046439716593774e-03
8.192000122099999544e+02 9.736826278473224017e-01 9.786468629214806203e-01 2.928494236153204699e+00 4.964235074158218630e-03
8.192999877900000456e+02 9.789865599074236702e-01 9.811051595179449691e-01 2.940137579138053070e+00 2.118599610521298970e-03
8.194000244100000145e+02 9.780042658933744137e-01 9.756693707952127648e-01 2.930510455032880657e+00 -2.334895098161648974e-03
8.195000000000000000e+02 9.810785486835895686e-01 9.807687822322835869e-01 2.942770996373809567e+00 -3.097664513059816827e-04
8.195999755899999855e+02 9.752026730969783896e-01 9.771477270679276295e-01 2.928525600247358973e+00 1.945053970949239819e-03
8.197000122099999544e+02 9.808361497365509774e-01 9.824745336094047321e-01 2.944966025018933564e+00 1.638383872853754752e-03
8.197999877900000456e+02 9.798239592007484955e-01 9.804431006483469435e-01 2.940400589773643159e+00 6.191414475984480248e-04
8.199000244100000145e+02 9.789471356218200082e-01 9.795849985626714496e-01 2.937798201276737409e+00 6.378629408514413512e-04
8.200000000000000000e+02 9.804769243092510411e-01 9.857655217459362351e-01 2.949363669082781136e+00 5.288597436685193998e-03
8.200999755899999855e+02 9.821809376938248626e-01 9.787172213904650198e-01 2.941347238626434990e+00 -3.463716303359842819e-03
8.202000122099999544e+02 9.812459430702321628e-01 9.884735119989940255e-01 2.954579182603839449e+00 7.227568928761862743e-03
8.202999877900000456e+02 9.795243079877187231e-01 9.782454417465050733e-01 2.936654624601335861e+00 -1.278866241213649779e-03
8.204000244100000145e+02 9.838036961067782027e-01 9.854229759230676011e-01 2.953840008044768872e+00 1.619279816289398433e-03
8.205000000000000000e+02 9.818228066842809021e-01 9.826523194777223580e-01 2.946712689243004668e+00 8.295127934414558979e-04
8.205999755899999855e+02 9.820751090123844840e-01 9.821025441961341862e-01 2.946266479812778005e+00 2.743518374970221885e-05
8.207000122099999544e+02 9.850639109631655899e-01 9.850604875545188044e-01 2.955186597776526369e+00 -3.423408646785475185e-06
8.207999877900000456e+02 9.792619871915176910e-01 9.821987066113716525e-01 2.942191040704333904e+00 2.936719419853961455e-03
8.209000244100000145e+02 9.823350763169250710e-01 9.856563458350382501e-01 2.951987133227945037e+00 3.321269518113179053e-03
8.210000000000000000e+02 9.865637647292729850e-01 9.844506676634637854e-01 2.956521648589105045e+00 -2.113097065809199648e-03
8.210999755899999855e+02 9.839191700116645123e-01 9.856484494338125790e-01 2.954351429168215581e+00 1.729279422148066736e-03
8.212000122099999544e+02 9.906007479673354377e-01 9.871974824556952743e-01 2.966697345634546235e+00 -3.403265511640163332e-03
8.212999877900000456e+02 9.795438815356598550e-01 9.835850559261453130e-01 2.944693406192707918e+00 4.041174390485458012e-03
8.214000244100000145e+02 9.922909337480507741e-01 9.929608013217025020e-01 2.977877602604630081e+00 6.698675736517278878e-04
8.215000000000000000e+02 9.851357148743982162e-01 9.832504358458588056e-01 2.952579226080385588e+00 -1.885279028539410540e-03
8.215999755899999855e+02 9.876758326136974020e-01 9.918637835555872417e-01 2.969309424253927077e+00 4.187950941889839740e-03
8.217000122099999544e+02 9.901316388950763825e-01 9.872161075623876458e-01 2.966021619686196154e+00 -2.915531332688736654e-03
8.217999877900000456e+02 9.857562768920203888e-01 9.889146668236670212e-01 2.962006415573531282e+00 3.158389931646632398e-03
8.219000244100000145e+02 9.912345915895117709e-01 9.887657949206402064e-01 2.970000579765227577e+00 -2.468796668871564570e-03
8.220000000000000000e+02 9.860823906404816430e-01 9.889434813280822967e-01 2.962538807952846298e+00 2.861090687600653659e-03
8.220999755899999855e+02 9.904040091949293245e-01 9.928493901208559347e-01 2.974880098973677889e+00 2.445380925926610161e-03
8.222000122099999544e+02 9.909791124214908375e-01 9.869747632633621981e-01 2.966930813527279387e+00 -4.004349158128639452e-03
8.222999877900000456e+02 9.892165213146912883e-01 9.910438886791119728e-01 2.970390614990704670e+00 1.827367364420684481e-03
8.224000244100000145e+02 9.949011094907511676e-01 9.945124817478565582e-01 2.984120386857911811e+00 -3.886277428946094403e-04
8.225000000000000000e+02 9.887732935351792873e-01 9.877908617059261154e-01 2.964846232861658493e+00 -9.824318292531719621e-04
8.225999755899999855e+02 9.942775142579909353e-01 9.956126837789354145e-01 2.984835297055389525e+00 1.335169520944479160e-03
8.227000122099999544e+02 9.907980826570984556e-01 9.868665794580644413e-01 2.966496993172744290e+00 -3.931503199034014351e-03
8.227999877900000456e+02 9.923137719633547960e-01 9.949389769502661185e-01 2.980879123370431483e+00 2.625204986911322536e-03
8.229000244100000145e+02 9.998531258637888275e-01 9.912643693161237168e-01 2.986676242769869205e+00 -8.588756547665110652e-03
8.230000000000000000e+02 9.938658764867931428e-01 9.938364449475756146e-01 2.981553482151553247e+00 -2.943153921752816871e-05
8.230999755899999855e+02 9.970791342132970803e-01 9.956031503097649837e-01 2.989023426784592985e+00 -1.475983903532096519e-03
8.232000122099999544e+02 9.944676184696094046e-01 9.901017581424860214e-01 2.976854064918143195e+00 -4.365860327123383122e-03
8.232999877900000456e+02 1.000601898444986260e+00 9.994310721180368340e-01 3.000049455844534307e+00 -1.170826326949425678e-03
8.234000244100000145e+02 9.921330897538309657e-01 9.919227907129566368e-01 2.976083820700181626e+00 -2.102990408743288242e-04
8.235000000000000000e+02 9.990785852044177240e-01 9.942816171959405480e-01 2.990040303600537186e+00 -4.796968008477175971e-03
8.235999755899999855e+02 9.986737789403308252e-01 9.980031700143814355e-01 2.995015423432068502e+00 -6.706089259493897003e-04
8.237000122099999544e+02 1.001659154150482012e+00 9.953139216150487245e-01 2.995459613648296049e+00 -6.345232535433287246e-03
8.237999877900000456e+02 9.962662976511457158e-01 1.000015086081899707e+00 2.994422075599568522e+00 3.748788430753990930e-03
8.239000244100000145e+02 9.968239867634302032e-01 9.948538287762003218e-01 2.987516723309445954e+00 -1.970157987229881336e-03
8.240000000000000000e+02 9.984960615150944019e-01 9.981977024349948380e-01 2.995040645925133749e+00 -2.983590800995639114e-04
8.240999755899999855e+02 1.002200767173160978e+00 9.947992134731096225e-01 2.995499970969405901e+00 -7.401553700051355378e-03
8.242000122099999544e+02 9.997731679786158177e-01 1.000271219620791907e+00 3.000066581399111421e+00 4.980516421760894374e-04
8.242999877900000456e+02 1.002943334218674210e+00 9.980126854285075177e-01 3.001434029470772202e+00 -4.930648790166691775e-03
8.244000244100000145e+02 9.989516282987112028e-01 9.980259902820308726e-01 2.995466427871113169e+00 -9.256380166803301890e-04
8.245000000000000000e+02 1.003934045915901851e+00 1.000585533304009678e+00 3.006779368829866961e+00 -3.348512611892173751e-03
8.245999755899999855e+02 9.991066140047463184e-01 9.971820926653262029e-01 2.994433060005108782e+00 -1.924521339420115495e-03
8.247000122099999544e+02 1.002744436743536527e+00 1.000690601351819309e+00 3.005152557143033754e+00 -2.053835391717218073e-03
8.247999877900000456e+02 1.002382681129654785e+00 1.001543079098197619e+00 3.005888640341778384e+00 -8.396020314571650545e-04
8.249000244100000145e+02 1.005152682297978384e+00 9.994399439986557665e-01 3.006888939444951170e+00 -5.712738299322617230e-03
8.250000000000000000e+02 1.000050686667766309e+00 9.998956323569175852e-01 2.999919478537026230e+00 -1.550543108487234534e-04
8.250999755899999855e+02 1.003815400861060914e+00 1.001882626246074270e+00 3.008547040660702443e+00 -1.932774614986643158e-03
8.252000122099999544e+02 1.006256252141118690e+00 1.002690283109154201e+00 3.013419802875409559e+00 -3.565969031964488778e-03
8.252999877900000456e+02 1.005677750481219990e+00 1.000819644439784772e+00 3.009746092381507143e+00 -4.858106041435217293e-03
8.254000244100000145e+02 1.003483480692290319e+00 1.001250510184966691e+00 3.007100986315885294e+00 -2.232970507323628340e-03
8.255000000000000000e+02 1.005873485762694752e+00 1.006161648733530090e+00 3.018052701744337263e+00 2.881629708353372621e-04
8.255999755899999855e+02 1.003087150195629329e+00 1.001623049161499024e+00 3.007065299035692529e+00 -1.464101034130305123e-03
8.257000122099999544e+02 1.005390382670207972e+00 1.003280686032411939e+00 3.013006603053930199e+00 -2.109696637796032448e-03
8.257999877900000456e+02 1.004750940299747430e+00 1.003883846635434729e+00 3.012952180402773017e+00 -8.670936643127014065e-04
8.259000244100000145e+02 1.004919574751660605e+00 1.003674936272780371e+00 3.012891766536661464e+00 -1.244638478880233379e-03
8.260000000000000000e+02 1.008152523114770993e+00 1.003198582893126689e+00 3.017026659011846856e+00 -4.953940221644304032e-03
8.260999755899999855e+02 1.004519420450980416e+00 1.005661742965205274e+00 3.015271745124278535e+00 1.142322514224858310e-03
8.262000122099999544e+02 1.005627343015463637e+00 1.007178679200405380e+00 3.019209033323803304e+00 1.551336184941742857e-03
8.262999877900000456e+02 1.009120945649009560e+00 1.000163171081330793e+00 3.013926175095510196e+00 -8.957774567678766786e-03
8.264000244100000145e+02 1.006044647152167126e+00 1.009350468555628044e+00 3.023092673561692756e+00 3.305821403460917907e-03
8.265000000000000000e+02 1.007506440185206520e+00 1.003463457315330487e+00 3.016454846250805844e+00 -4.042982869876032836e-03
8.265999755899999855e+02 1.008332334883261572e+00 1.008079111132684558e+00 3.024617169023919416e+00 -2.532237505770140729e-04
8.267000122099999544e+02 1.007832956124032897e+00 1.005712496568112346e+00 3.020318179038217643e+00 -2.120459555920550798e-03
8.267999877900000456e+02 1.005658310888172258e+00 1.007666494889828401e+00 3.019987208667000989e+00 2.008184001656143636e-03
8.269000244100000145e+02 1.011437315039624973e+00 1.006034920530458621e+00 3.026208353355125169e+00 -5.402394509166352776e-03
8.270000000000000000e+02 1.008561768663480018e+00 1.008391522555322828e+00 3.025429936828204269e+00 -1.702461081571904344e-04
8.270999755899999855e+02 1.011200098482380350e+00 1.008395377914871993e+00 3.029393214595878181e+00 -2.804720567508356410e-03
8.272000122099999544e+02 1.012981528491921246e+00 1.004880525093802213e+00 3.026793080378585188e+00 -8.101003398119033250e-03
8.272999877900000456e+02 1.008893529713512871e+00 1.011662224926292097e+00 3.030833631959707120e+00 2.768695212779226367e-03
8.274000244100000145e+02 1.009771320110107506e+00 1.002797696159764884e+00 3.018853524404808919e+00 -6.973623950342622280e-03
8.275000000000000000e+02 1.010545692819448060e+00 1.011253418682541039e+00 3.032698667252983427e+00 7.077258630929783578e-04
8.275999755899999855e+02 1.015339126663823421e+00 1.006911690684290539e+00 3.033376226022171274e+00 -8.427435979532882371e-03
8.277000122099999544e+02 1.011098237454175930e+00 1.009748265039543513e+00 3.031269753740578832e+00 -1.349972414632416573e-03
8.277999877900000456e+02 1.013472124896817261e+00 1.012234026047653224e+00 3.038559226416706061e+00 -1.238098849164037674e-03
8.279000244100000145e+02 1.012052677902064657e+00 1.007386248423887576e+00 3.029158389488928016e+00 -4.666429478177080981e-03
8.280000000000000000e+02 1.017197958912153366e+00 1.012304894625891238e+00 3.044254280307066907e+00 -4.893064286262127638e-03
8.280999755899999855e+02 1.013736855702559225e+00 1.009982173607200329e+00 3.035578543964639664e+00 -3.754682095358896632e-03
8.282000122099999544e+02 1.014508627074538705e+00 1.016323502423094993e+00 3.046248194246450325e+00 1.814875348556288515e-03
8.282999877900000456e+02 1.017202387896453786e+00 1.010619637797294690e+00 3.041733038540622935e+00 -6.582750099159095925e-03
8.284000244100000145e+02 1.013307595044176335e+00 1.011379106570745368e+00 3.037030052422382553e+00 -1.928488473430967076e-03
8.285000000000000000e+02 1.014618276576385592e+00 1.014005807222243982e+00 3.042936125697944583e+00 -6.124693541416093012e-04
8.285999755899999855e+02 1.018058250104265650e+00 1.010752094671480750e+00 3.043215517163619932e+00 -7.306155432784899872e-03
8.287000122099999544e+02 1.012618155499608541e+00 1.016043413074262824e+00 3.042992352860806715e+00 3.425257574654283488e-03
8.287999877900000456e+02 1.020618777298120783e+00 1.010623158281567902e+00 3.046862903369533360e+00 -9.995619016552881320e-03
8.289000244100000145e+02 1.011855583500070876e+00 1.018917724142704317e+00 3.046159961464162791e+00 7.062140642633440990e-03
8.290000000000000000e+02 1.018812088725279619e+00 1.014169777402568640e+00 3.049472799191772054e+00 -4.642311322710979127e-03
8.290999755899999855e+02 1.016678098828207144e+00 1.015607729778206236e+00 3.048428742909620404e+00 -1.070369050000907762e-03
8.292000122099999544e+02 1.018076210687409500e+00 1.017079354428700233e+00 3.052733347674164932e+00 -9.968562587092666405e-04
8.292999877900000456e+02 1.014959119390879128e+00 1.016607924291423881e+00 3.047350565523454513e+00 1.648804900544753593e-03
8.294000244100000145e+02 1.017767638530315599e+00 1.019917882627323857e+00 3.056528281736459185e+00 2.150244097008258137e-03
8.295000000000000000e+02 1.022928012834455780e+00 1.012029041556555153e+00 3.052435581586516733e+00 -1.089897127790062648e-02
8.295999755899999855e+02 1.015111453135387309e+00 1.017923777599405888e+00 3.049552846102189463e+00 2.812324464018578496e-03
8.297000122099999544e+02 1.016729813097013491e+00 1.016221290772086672e+00 3.049426655803650021e+00 -5.085223249268189250e-04
8.297999877900000456e+02 1.019478204336405902e+00 1.019751242153243753e+00 3.058844169734474150e+00 2.730378168378511106e-04
8.299000244100000145e+02 1.016658320483150080e+00 1.019382358170786373e+00 3.054061017980904680e+00 2.724037687636293725e-03
8.300000000000000000e+02 1.018888885255921029e+00 1.017001568568174363e+00 3.053835680736143310e+00 -1.887316687746665167e-03
8.300999755899999855e+02 1.018218442293669757e+00 1.023519999485179355e+00 3.062607662668273889e+00 5.301557191509598255e-03
8.302000122099999544e+02 1.020706694443289209e+00 1.012640761966704384e+00 3.050021184614990055e+00 -8.065932476584825039e-03
8.302999877900000456e+02 1.014014254466859555e+00 1.019629644396070178e+00 3.050465848294394267e+00 5.615389929210623521e-03
8.304000244100000145e+02 1.022682633614078185e+00 1.014779180709600492e+00 3.056192721485517794e+00 -7.903452904477692442e-03
8.305000000000000000e+02 1.015545941113393580e+00 1.021651784115472639e+00 3.055796587843299328e+00 6.105843002079058834e-03
8.305999755899999855e+02 1.022899846300187710e+00 1.020775930924183283e+00 3.065513665836556711e+00 -2.123915376004426037e-03
8.307000122099999544e+02 1.013971279713725027e+00 1.016192928722261746e+00 3.045246312653980159e+00 2.221649008536719094e-03
8.307999877900000456e+02 1.019730219626512779e+00 1.024528575957925902e+00 3.066388193376657689e+00 4.798356331413122788e-03
8.309000244100000145e+02 1.020076505166982228e+00 1.016089266952997949e+00 3.054248658179969933e+00 -3.987238213984278801e-03
8.310000000000000000e+02 1.019121151959160976e+00 1.021360584735218291e+00 3.060722605041568567e+00 2.239432776057315166e-03
8.310999755899999855e+02 1.019886646488446180e+00 1.017162117537199206e+00 3.055573146038468302e+00 -2.724528951246973918e-03
8.312000122099999544e+02 1.019738734325416063e+00 1.018947612516870826e+00 3.058029520263430001e+00 -7.911218085452365045e-04
8.312999877900000456e+02 1.019982149434960794e+00 1.021254739950769430e+00 3.061855334078595003e+00 1.272590515808635914e-03
8.314000244100000145e+02 1.022974894212930863e+00 1.017515536524518760e+00 3.060735646106174102e+00 -5.459357688412103116e-03
8.315000000000000000e+02 1.017546944043384860e+00 1.020320626788052909e+00 3.056801356247156320e+00 2.773682744668048983e-03
8.315999755899999855e+02 1.022234113342935347e+00 1.018592874467390441e+00 3.061240481715489015e+00 -3.641238875544905440e-03
8.317000122099999544e+02 1.017571946444463471e+00 1.021035845774450834e+00 3.057911688328371458e+00 3.463899329987363274e-03
8.317999877900000456e+02 1.020251204303487036e+00 1.019413767262277837e+00 3.059497457348647309e+00 -8.374370412091991511e-04
8.319000244100000145e+02 1.020145756267936799e+00 1.019257535120241087e+00 3.059104937082266495e+00 -8.882211476957113661e-04
8.320000000000000000e+02 1.017957179614541019e+00 1.019859964500437366e+00 3.056725716172467244e+00 1.902784885896346978e-03
8.320999755899999855e+02 1.022411555561318908e+00 1.018876383842698186e+00 3.061931909106025973e+00 -3.535171718620722103e-03
8.322000122099999544e+02 1.018484473702222282e+00 1.019518847554522933e+00 3.057004981885118156e+00 1.034373852300651819e-03
8.322999877900000456e+02 1.021058703424451153e+00 1.021192200004552575e+00 3.063376355143505592e+00 1.334965801014220688e-04
8.324000244100000145e+02 1.016164728964054742e+00 1.018135496146422847e+00 3.051450337665716717e+00 1.970767182368104997e-03
8.325000000000000000e+02 1.022363709445510471e+00 1.018730682072006344e+00 3.061641587276275445e+00 -3.633027373504127411e-03
8.325999755899999855e+02 1.019367114336550362e+00 1.016713580688950236e+00 3.054121042538250563e+00 -2.653533647600125889e-03
8.327000122099999544e+02 1.017613797704586265e+00 1.021652049732371559e+00 3.058898771155436513e+00 4.038252027785294018e-03
8.327999877900000456e+02 1.020429694202262150e+00 1.015719442829733810e+00 3.054223705547993717e+00 -4.710251372528340141e-03
8.329000244100000145e+02 1.017956037652377299e+00 1.018990071850303325e+00 3.055419164254020714e+00 1.034034197926025911e-03
8.330000000000000000e+02 1.019727675331368433e+00 1.019848345525582900e+00 3.059364031285426666e+00 1.206701942144672302e-04
8.330999755899999855e+02 1.016392429989128710e+00 1.015719625824602179e+00 3.048168083720596666e+00 -6.728041645265303572e-04
8.332000122099999544e+02 1.018652046066874872e+00 1.019618699783769733e+00 3.057406118775967130e+00 9.666537168948607928e-04
8.332999877900000456e+02 1.018034697483077178e+00 1.015780080354721449e+00 3.050722166756697717e+00 -2.254617128355729250e-03
8.334000244100000145e+02 1.017503230793733948e+00 1.018763043610235508e+00 3.054399411605953851e+00 1.259812816501559851e-03
8.335000000000000000e+02 1.017571011459721619e+00 1.019862837252907495e+00 3.056150773068943671e+00 2.291825793185875426e-03
8.335999755899999855e+02 1.014573894937213172e+00 1.015554913172319607e+00 3.045193212164298835e+00 9.810182351064344886e-04
8.337000122099999544e+02 1.016126094280722203e+00 1.015305665539307345e+00 3.047147639730044322e+00 -8.204287414148581092e-04
8.337999877900000456e+02 1.013628066614828738e+00 1.017375998097455270e+00 3.046506097068425678e+00 3.747931482626531974e-03
8.339000244100000145e+02 1.017726691646859249e+00 1.015383196011970357e+00 3.049664831488244410e+00 -2.343495634888892454e-03
8.340000000000000000e+02 1.015173453255443503e+00 1.020517656245824023e+00 3.053536664251901289e+00 5.344202990380519935e-03
8.340999755899999855e+02 1.015310477203730022e+00 1.014420546642424759e+00 3.044596535769231949e+00 -8.899305613052632680e-04
8.342000122099999544e+02 1.013713970870042003e+00 1.019318083775021755e+00 3.049548081967595969e+00 5.604112904979752230e-03
8.342999877900000456e+02 1.015438787122561637e+00 1.010777084737472187e+00 3.039323807790050402e+00 -4.661702385089450118e-03
8.344000244100000145e+02 1.013035336627770455e+00 1.017779837858923120e+00 3.046222761730040141e+00 4.744501231152664644e-03
8.345000000000000000e+02 1.013331515505072389e+00 1.014008465480385812e+00 3.041009971478187524e+00 6.769499753134233799e-04
8.345999755899999855e+02 1.012946570498746590e+00 1.015124898877783233e+00 3.042107204064794956e+00 2.178328379036642559e-03
8.347000122099999544e+02 1.013307621117188972e+00 1.014372332760495876e+00 3.041519930816527051e+00 1.064711643306903710e-03
8.347999877900000456e+02 1.013283331576295021e+00 1.013050684824446490e+00 3.039501024601112267e+00 -2.326467518485308972e-04
8.349000244100000145e+02 1.013277417465151320e+00 1.020500975424927459e+00 3.050667589335117835e+00 7.223557959776139015e-03
8.350000000000000000e+02 1.011742087433612269e+00 1.009644800781874130e+00 3.032080332323229932e+00 -2.097286651738139440e-03
8.350999755899999855e+02 1.014004382544476224e+00 1.018509470084557611e+00 3.048770778943550752e+00 4.505087540081387232e-03
8.352000122099999544e+02 1.008323239142819627e+00 1.010302972991246939e+00 3.027939318201100072e+00 1.979733848427311926e-03
8.352999877900000456e+02 1.013956120685220785e+00 1.013606511348021488e+00 3.041343948049863410e+00 -3.496093371992969878e-04
8.354000244100000145e+02 1.011559155442603330e+00 1.018749527316787251e+00 3.045463024139086095e+00 7.190371874183920653e-03
8.355000000000000000e+02 1.010718511050760826e+00 1.006043512521172856e+00 3.025143035357900523e+00 -4.674998529587970353e-03
8.355999755899999855e+02 1.013254611105743219e+00 1.016691313642688721e+00 3.044918887122648243e+00 3.436702536945501762e-03
8.357000122099999544e+02 1.009550119205997243e+00 1.008730699326456426e+00 3.027421227798680725e+00 -8.194198795408169644e-04
8.357999877900000456e+02 1.013357794437466541e+00 1.014321401884740181e+00 3.041518794483309751e+00 9.636074472736400054e-04
8.359000244100000145e+02 1.008473312856533965e+00 1.012924682488015149e+00 3.032096993016824005e+00 4.451369631481183475e-03
8.360000000000000000e+02 1.012314638899427299e+00 1.011588995996385965e+00 3.035855452343719563e+00 -7.256429030413347192e-04
8.360999755899999855e+02 1.011229973323730436e+00 1.011272579088289270e+00 3.033753828618029225e+00 4.260576455883402502e-05
8.362000122099999544e+02 1.007978050652399427e+00 1.010272388415063505e+00 3.027375658601194175e+00 2.294337762664078184e-03
8.362999877900000456e+02 1.013631553044650691e+00 1.010513345002307606e+00 3.036217347070437445e+00 -3.118208042343084685e-03
8.364000244100000145e+02 1.009591851587579026e+00 1.011960430559675883e+00 3.032328423220882030e+00 2.368578972096857527e-03
